-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,45848
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,45850
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,400,KBytes,3.28,Mbits/sec
[,5],1.00-2.00,sec,251,KBytes,2.06,Mbits/sec
[,5],2.00-3.00,sec,111,KBytes,906,Kbits/sec
[,5],3.00-4.00,sec,171,KBytes,1.40,Mbits/sec
[,5],4.00-5.00,sec,143,KBytes,1.18,Mbits/sec
[,5],5.00-6.00,sec,120,KBytes,981,Kbits/sec
[,5],6.00-7.00,sec,120,KBytes,981,Kbits/sec
[,5],7.00-8.00,sec,113,KBytes,927,Kbits/sec
[,5],8.00-9.00,sec,187,KBytes,1.53,Mbits/sec
[,5],9.00-10.00,sec,249,KBytes,2.04,Mbits/sec
[,5],10.00-11.00,sec,172,KBytes,1.41,Mbits/sec
[,5],11.00-12.00,sec,259,KBytes,2.12,Mbits/sec
[,5],12.00-13.00,sec,232,KBytes,1.90,Mbits/sec
[,5],13.00-14.00,sec,147,KBytes,1.21,Mbits/sec
[,5],14.00-15.00,sec,180,KBytes,1.48,Mbits/sec
[,5],15.00-16.00,sec,222,KBytes,1.82,Mbits/sec
[,5],16.00-17.00,sec,271,KBytes,2.22,Mbits/sec
[,5],17.00-18.00,sec,170,KBytes,1.39,Mbits/sec
[,5],18.00-19.00,sec,161,KBytes,1.32,Mbits/sec
[,5],19.00-20.00,sec,336,KBytes,2.75,Mbits/sec
[,5],20.00-21.00,sec,407,KBytes,3.33,Mbits/sec
[,5],21.00-22.00,sec,229,KBytes,1.88,Mbits/sec
[,5],22.00-23.00,sec,199,KBytes,1.63,Mbits/sec
[,5],23.00-24.00,sec,288,KBytes,2.36,Mbits/sec
[,5],24.00-25.00,sec,282,KBytes,2.31,Mbits/sec
[,5],25.00-26.00,sec,255,KBytes,2.09,Mbits/sec
[,5],26.00-27.00,sec,204,KBytes,1.67,Mbits/sec
[,5],27.00-28.00,sec,269,KBytes,2.20,Mbits/sec
[,5],28.00-29.00,sec,204,KBytes,1.67,Mbits/sec
[,5],29.00-30.00,sec,154,KBytes,1.26,Mbits/sec
[,5],30.00-31.00,sec,349,KBytes,2.86,Mbits/sec
[,5],31.00-32.00,sec,199,KBytes,1.63,Mbits/sec
[,5],32.00-33.00,sec,153,KBytes,1.25,Mbits/sec
[,5],33.00-34.00,sec,219,KBytes,1.79,Mbits/sec
[,5],34.00-35.00,sec,292,KBytes,2.39,Mbits/sec
[,5],35.00-36.00,sec,287,KBytes,2.35,Mbits/sec
[,5],36.00-37.00,sec,355,KBytes,2.91,Mbits/sec
[,5],37.00-38.00,sec,216,KBytes,1.77,Mbits/sec
[,5],38.00-39.00,sec,226,KBytes,1.85,Mbits/sec
[,5],39.00-40.00,sec,88.2,KBytes,723,Kbits/sec
