-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,49568
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,49570
[,ID],Interval,Transfer,Bitrate
[,5],77.00-78.00,sec,975,KBytes,7.99,Mbits/sec
[,5],78.00-79.00,sec,958,KBytes,7.85,Mbits/sec
[,5],79.00-80.00,sec,994,KBytes,8.14,Mbits/sec
[,5],80.00-81.00,sec,957,KBytes,7.84,Mbits/sec
[,5],81.00-82.00,sec,994,KBytes,8.14,Mbits/sec
[,5],82.00-83.00,sec,982,KBytes,8.04,Mbits/sec
[,5],83.00-84.00,sec,927,KBytes,7.59,Mbits/sec
[,5],84.00-85.00,sec,977,KBytes,8.00,Mbits/sec
[,5],85.00-86.00,sec,964,KBytes,7.89,Mbits/sec
[,5],86.00-87.00,sec,944,KBytes,7.73,Mbits/sec
[,5],87.00-88.00,sec,973,KBytes,7.97,Mbits/sec
[,5],88.00-89.00,sec,997,KBytes,8.16,Mbits/sec
[,5],89.00-90.00,sec,977,KBytes,8.00,Mbits/sec
[,5],90.00-91.00,sec,987,KBytes,8.09,Mbits/sec
[,5],91.00-92.00,sec,986,KBytes,8.08,Mbits/sec
[,5],92.00-93.00,sec,916,KBytes,7.51,Mbits/sec
[,5],93.00-94.00,sec,964,KBytes,7.89,Mbits/sec
[,5],94.00-95.00,sec,979,KBytes,8.02,Mbits/sec
[,5],95.00-96.00,sec,978,KBytes,8.01,Mbits/sec
[,5],96.00-97.00,sec,885,KBytes,7.25,Mbits/sec
[,5],97.00-98.00,sec,925,KBytes,7.58,Mbits/sec
[,5],98.00-99.00,sec,973,KBytes,7.97,Mbits/sec
[,5],99.00-100.00,sec,936,KBytes,7.67,Mbits/sec
[,5],100.00-101.00,sec,921,KBytes,7.55,Mbits/sec
[,5],101.00-102.00,sec,933,KBytes,7.65,Mbits/sec
[,5],102.00-103.00,sec,903,KBytes,7.40,Mbits/sec
[,5],103.00-104.00,sec,831,KBytes,6.80,Mbits/sec
[,5],104.00-105.00,sec,898,KBytes,7.35,Mbits/sec
[,5],105.00-106.00,sec,931,KBytes,7.62,Mbits/sec
[,5],106.00-107.00,sec,871,KBytes,7.14,Mbits/sec
[,5],107.00-108.00,sec,960,KBytes,7.86,Mbits/sec
[,5],108.00-109.00,sec,517,KBytes,4.24,Mbits/sec
[,5],109.00-110.00,sec,769,KBytes,6.30,Mbits/sec
[,5],110.00-111.00,sec,919,KBytes,7.53,Mbits/sec
[,5],111.00-112.00,sec,961,KBytes,7.87,Mbits/sec
[,5],112.00-113.00,sec,953,KBytes,7.81,Mbits/sec
[,5],113.00-114.00,sec,931,KBytes,7.62,Mbits/sec
[,5],114.00-115.00,sec,968,KBytes,7.93,Mbits/sec
[,5],115.00-116.00,sec,950,KBytes,7.79,Mbits/sec
[,5],116.00-117.00,sec,941,KBytes,7.71,Mbits/sec
[,5],117.00-118.00,sec,981,KBytes,8.03,Mbits/sec
[,5],118.00-119.00,sec,944,KBytes,7.73,Mbits/sec
[,5],119.00-120.00,sec,903,KBytes,7.40,Mbits/sec
[,5],120.00-120.76,sec,479,KBytes,5.13,Mbits/sec
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[,ID],Interval,Transfer,Bitrate
[,5],0.00-120.76,sec,114,MBytes,7.92,Mbits/sec,receiver
