-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,49830
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,49832
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,507,KBytes,4.15,Mbits/sec
[,5],1.00-2.00,sec,595,KBytes,4.87,Mbits/sec
[,5],2.00-3.00,sec,440,KBytes,3.60,Mbits/sec
[,5],3.00-4.00,sec,421,KBytes,3.45,Mbits/sec
[,5],4.00-5.00,sec,490,KBytes,4.01,Mbits/sec
[,5],5.00-6.00,sec,761,KBytes,6.23,Mbits/sec
[,5],6.00-7.00,sec,803,KBytes,6.58,Mbits/sec
[,5],7.00-8.00,sec,833,KBytes,6.83,Mbits/sec
[,5],8.00-9.00,sec,849,KBytes,6.96,Mbits/sec
[,5],9.00-10.00,sec,924,KBytes,7.57,Mbits/sec
[,5],10.00-11.00,sec,986,KBytes,8.08,Mbits/sec
[,5],11.00-12.00,sec,970,KBytes,7.95,Mbits/sec
[,5],12.00-13.00,sec,972,KBytes,7.96,Mbits/sec
[,5],13.00-14.00,sec,965,KBytes,7.90,Mbits/sec
[,5],14.00-15.00,sec,981,KBytes,8.03,Mbits/sec
[,5],15.00-16.00,sec,968,KBytes,7.93,Mbits/sec
[,5],16.00-17.00,sec,943,KBytes,7.72,Mbits/sec
[,5],17.00-18.00,sec,944,KBytes,7.73,Mbits/sec
[,5],18.00-19.00,sec,981,KBytes,8.03,Mbits/sec
[,5],19.00-20.00,sec,903,KBytes,7.40,Mbits/sec
[,5],20.00-21.00,sec,993,KBytes,8.13,Mbits/sec
[,5],21.00-22.00,sec,968,KBytes,7.93,Mbits/sec
[,5],22.00-23.00,sec,983,KBytes,8.06,Mbits/sec
[,5],23.00-24.00,sec,987,KBytes,8.09,Mbits/sec
[,5],24.00-25.00,sec,993,KBytes,8.13,Mbits/sec
[,5],25.00-26.00,sec,1002,KBytes,8.21,Mbits/sec
[,5],26.00-27.00,sec,991,KBytes,8.12,Mbits/sec
[,5],27.00-28.00,sec,982,KBytes,8.04,Mbits/sec
[,5],28.00-29.00,sec,969,KBytes,7.94,Mbits/sec
[,5],29.00-30.00,sec,982,KBytes,8.04,Mbits/sec
[,5],30.00-31.00,sec,974,KBytes,7.98,Mbits/sec
[,5],31.00-32.00,sec,956,KBytes,7.83,Mbits/sec
[,5],32.00-33.00,sec,940,KBytes,7.70,Mbits/sec
[,5],33.00-34.00,sec,962,KBytes,7.88,Mbits/sec
[,5],34.00-35.00,sec,987,KBytes,8.09,Mbits/sec
[,5],35.00-36.00,sec,969,KBytes,7.94,Mbits/sec
[,5],36.00-37.00,sec,983,KBytes,8.06,Mbits/sec
[,5],37.00-38.00,sec,986,KBytes,8.08,Mbits/sec
[,5],38.00-39.00,sec,972,KBytes,7.96,Mbits/sec
[,5],39.00-40.00,sec,990,KBytes,8.11,Mbits/sec
[,5],40.00-41.00,sec,953,KBytes,7.81,Mbits/sec
[,5],41.00-42.00,sec,890,KBytes,7.29,Mbits/sec
[,5],42.00-43.00,sec,890,KBytes,7.29,Mbits/sec
[,5],43.00-44.00,sec,873,KBytes,7.15,Mbits/sec
[,5],44.00-45.00,sec,811,KBytes,6.64,Mbits/sec
[,5],45.00-46.00,sec,837,KBytes,6.86,Mbits/sec
[,5],46.00-47.00,sec,778,KBytes,6.37,Mbits/sec
[,5],47.00-48.00,sec,762,KBytes,6.24,Mbits/sec
[,5],48.00-49.00,sec,733,KBytes,6.01,Mbits/sec
[,5],49.00-50.00,sec,544,KBytes,4.45,Mbits/sec
[,5],50.00-51.00,sec,750,KBytes,6.15,Mbits/sec
[,5],51.00-52.00,sec,629,KBytes,5.16,Mbits/sec
[,5],52.00-53.00,sec,604,KBytes,4.95,Mbits/sec
[,5],53.00-54.00,sec,635,KBytes,5.20,Mbits/sec
[,5],54.00-55.00,sec,398,KBytes,3.26,Mbits/sec
[,5],55.00-56.00,sec,488,KBytes,4.00,Mbits/sec
[,5],56.00-57.00,sec,365,KBytes,2.99,Mbits/sec
[,5],57.00-58.00,sec,384,KBytes,3.15,Mbits/sec
[,5],58.00-59.00,sec,432,KBytes,3.54,Mbits/sec
[,5],59.00-60.00,sec,346,KBytes,2.84,Mbits/sec
[,5],60.00-61.00,sec,433,KBytes,3.55,Mbits/sec
[,5],61.00-62.00,sec,531,KBytes,4.35,Mbits/sec
[,5],62.00-63.00,sec,474,KBytes,3.88,Mbits/sec
[,5],63.00-64.00,sec,399,KBytes,3.27,Mbits/sec
[,5],64.00-65.00,sec,363,KBytes,2.98,Mbits/sec
[,5],65.00-66.00,sec,446,KBytes,3.66,Mbits/sec
[,5],66.00-67.00,sec,566,KBytes,4.64,Mbits/sec
[,5],67.00-68.00,sec,546,KBytes,4.48,Mbits/sec
[,5],68.00-69.00,sec,579,KBytes,4.74,Mbits/sec
[,5],69.00-70.00,sec,675,KBytes,5.53,Mbits/sec
[,5],70.00-71.00,sec,584,KBytes,4.79,Mbits/sec
[,5],71.00-72.00,sec,513,KBytes,4.21,Mbits/sec
[,5],72.00-73.00,sec,517,KBytes,4.24,Mbits/sec
[,5],73.00-74.00,sec,491,KBytes,4.02,Mbits/sec
[,5],74.00-75.00,sec,612,KBytes,5.01,Mbits/sec
[,5],75.00-76.00,sec,723,KBytes,5.92,Mbits/sec
[,5],76.00-77.00,sec,395,KBytes,3.24,Mbits/sec
