-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,37626
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,37628
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,128,KBytes,1.05,Mbits/sec
[,5],1.00-2.00,sec,180,KBytes,1.48,Mbits/sec
[,5],2.00-3.00,sec,163,KBytes,1.34,Mbits/sec
[,5],3.00-4.00,sec,133,KBytes,1.09,Mbits/sec
[,5],4.00-5.00,sec,143,KBytes,1.18,Mbits/sec
[,5],5.00-6.00,sec,176,KBytes,1.45,Mbits/sec
[,5],6.00-7.00,sec,168,KBytes,1.38,Mbits/sec
[,5],7.00-8.00,sec,94.8,KBytes,776,Kbits/sec
[,5],8.00-9.00,sec,92.1,KBytes,755,Kbits/sec
[,5],9.00-10.00,sec,93.5,KBytes,766,Kbits/sec
[,5],10.00-11.00,sec,90.8,KBytes,744,Kbits/sec
[,5],11.00-12.00,sec,112,KBytes,917,Kbits/sec
[,5],12.00-13.00,sec,133,KBytes,1.09,Mbits/sec
[,5],13.00-14.00,sec,140,KBytes,1.14,Mbits/sec
[,5],14.00-15.00,sec,149,KBytes,1.22,Mbits/sec
[,5],15.00-16.00,sec,112,KBytes,917,Kbits/sec
[,5],16.00-17.00,sec,191,KBytes,1.56,Mbits/sec
[,5],17.00-18.00,sec,159,KBytes,1.30,Mbits/sec
[,5],18.00-19.00,sec,133,KBytes,1.09,Mbits/sec
[,5],19.00-20.00,sec,136,KBytes,1.11,Mbits/sec
[,5],20.00-21.00,sec,89.5,KBytes,733,Kbits/sec
[,5],21.00-22.00,sec,63.2,KBytes,518,Kbits/sec
[,5],22.00-23.00,sec,57.9,KBytes,475,Kbits/sec
[,5],23.00-24.00,sec,14.5,KBytes,119,Kbits/sec
[,5],24.00-25.00,sec,0.00,Bytes,0.00,bits/sec
[,5],25.00-26.00,sec,0.00,Bytes,0.00,bits/sec
[,5],26.00-27.00,sec,0.00,Bytes,0.00,bits/sec
[,5],27.00-28.00,sec,0.00,Bytes,0.00,bits/sec
[,5],28.00-29.00,sec,0.00,Bytes,0.00,bits/sec
[,5],29.00-30.00,sec,0.00,Bytes,0.00,bits/sec
[,5],30.00-31.00,sec,0.00,Bytes,0.00,bits/sec
[,5],31.00-32.00,sec,0.00,Bytes,0.00,bits/sec
[,5],32.00-33.00,sec,0.00,Bytes,0.00,bits/sec
[,5],33.00-34.00,sec,0.00,Bytes,0.00,bits/sec
[,5],34.00-35.00,sec,0.00,Bytes,0.00,bits/sec
[,5],35.00-36.00,sec,0.00,Bytes,0.00,bits/sec
[,5],36.00-37.00,sec,0.00,Bytes,0.00,bits/sec
[,5],37.00-38.00,sec,0.00,Bytes,0.00,bits/sec
[,5],38.00-39.00,sec,3.95,KBytes,32.4,Kbits/sec
[,5],39.00-40.00,sec,184,KBytes,1.50,Mbits/sec
[,5],40.00-41.00,sec,120,KBytes,984,Kbits/sec
[,5],41.00-42.00,sec,85.9,KBytes,704,Kbits/sec
[,5],42.00-43.00,sec,82.6,KBytes,677,Kbits/sec
[,5],43.00-44.00,sec,146,KBytes,1.19,Mbits/sec
[,5],44.00-45.00,sec,303,KBytes,2.48,Mbits/sec
[,5],45.00-46.00,sec,317,KBytes,2.60,Mbits/sec
[,5],46.00-47.00,sec,334,KBytes,2.74,Mbits/sec
[,5],47.00-48.00,sec,349,KBytes,2.86,Mbits/sec
[,5],48.00-49.00,sec,342,KBytes,2.80,Mbits/sec
[,5],49.00-50.00,sec,374,KBytes,3.06,Mbits/sec
[,5],50.00-51.00,sec,365,KBytes,2.99,Mbits/sec
[,5],51.00-52.00,sec,378,KBytes,3.10,Mbits/sec
[,5],52.00-53.00,sec,386,KBytes,3.16,Mbits/sec
[,5],53.00-54.00,sec,386,KBytes,3.16,Mbits/sec
[,5],54.00-55.00,sec,385,KBytes,3.15,Mbits/sec
[,5],55.00-56.00,sec,387,KBytes,3.17,Mbits/sec
[,5],56.00-57.00,sec,405,KBytes,3.32,Mbits/sec
[,5],57.00-58.00,sec,428,KBytes,3.51,Mbits/sec
[,5],58.00-59.00,sec,405,KBytes,3.31,Mbits/sec
[,5],59.00-60.00,sec,400,KBytes,3.28,Mbits/sec
[,5],60.00-61.00,sec,382,KBytes,3.13,Mbits/sec
[,5],61.00-62.00,sec,402,KBytes,3.29,Mbits/sec
[,5],62.00-63.00,sec,424,KBytes,3.48,Mbits/sec
[,5],63.00-64.00,sec,439,KBytes,3.60,Mbits/sec
[,5],64.00-65.00,sec,436,KBytes,3.57,Mbits/sec
[,5],65.00-66.00,sec,412,KBytes,3.37,Mbits/sec
[,5],66.00-67.00,sec,393,KBytes,3.22,Mbits/sec
[,5],67.00-68.00,sec,413,KBytes,3.38,Mbits/sec
[,5],68.00-69.00,sec,406,KBytes,3.33,Mbits/sec
[,5],69.00-70.00,sec,412,KBytes,3.37,Mbits/sec
[,5],70.00-71.00,sec,409,KBytes,3.35,Mbits/sec
[,5],71.00-72.00,sec,417,KBytes,3.41,Mbits/sec
[,5],72.00-73.00,sec,404,KBytes,3.31,Mbits/sec
[,5],73.00-74.00,sec,398,KBytes,3.26,Mbits/sec
[,5],74.00-75.00,sec,391,KBytes,3.20,Mbits/sec
