Interval,Transfer,Bitrate,Retr,Cwnd
53246,connected,to,10.45.0.14,port
MBytes,11.2,Mbits/sec,0,90.8
MBytes,37.7,Mbits/sec,0,298
MBytes,46.1,Mbits/sec,0,552
MBytes,45.1,Mbits/sec,0,800
MBytes,45.1,Mbits/sec,0,1.03
MBytes,44.0,Mbits/sec,0,1.27
MBytes,40.9,Mbits/sec,0,1.52
MBytes,40.9,Mbits/sec,0,1.76
MBytes,40.9,Mbits/sec,0,2.01
MBytes,39.8,Mbits/sec,0,2.25
MBytes,40.9,Mbits/sec,0,2.49
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,40.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,43.0,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
MBytes,41.9,Mbits/sec,0,2.52
