Interval,Transfer,Bitrate,Retr,Cwnd
35344,connected,to,10.45.0.14,port
KBytes,8.37,Mbits/sec,1,89.5
MBytes,20.9,Mbits/sec,0,203
MBytes,26.2,Mbits/sec,0,349
MBytes,29.4,Mbits/sec,0,517
MBytes,29.4,Mbits/sec,0,678
MBytes,29.4,Mbits/sec,0,841
MBytes,30.4,Mbits/sec,0,1011
MBytes,28.3,Mbits/sec,0,1.14
MBytes,27.3,Mbits/sec,0,1.30
MBytes,26.2,Mbits/sec,0,1.46
MBytes,27.3,Mbits/sec,0,1.62
MBytes,26.2,Mbits/sec,0,1.78
MBytes,27.3,Mbits/sec,0,1.94
MBytes,25.2,Mbits/sec,0,2.10
MBytes,26.2,Mbits/sec,0,2.25
MBytes,29.4,Mbits/sec,0,2.28
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,28.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,28.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,25.2,Mbits/sec,0,2.41
MBytes,28.3,Mbits/sec,0,2.41
MBytes,25.2,Mbits/sec,0,2.41
MBytes,28.3,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,26.2,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
MBytes,27.3,Mbits/sec,0,2.41
