Interval,Transfer,Bitrate,Retr,Cwnd
44362,connected,to,10.45.0.14,port
MBytes,13.4,Mbits/sec,0,101
MBytes,21.0,Mbits/sec,0,217
MBytes,31.5,Mbits/sec,0,388
MBytes,33.6,Mbits/sec,0,574
MBytes,32.5,Mbits/sec,0,756
MBytes,24.1,Mbits/sec,0,891
MBytes,33.6,Mbits/sec,0,1.05
MBytes,28.3,Mbits/sec,0,1.21
MBytes,24.1,Mbits/sec,0,1.36
MBytes,30.4,Mbits/sec,0,1.54
MBytes,19.9,Mbits/sec,0,1.66
MBytes,25.2,Mbits/sec,0,1.82
MBytes,30.4,Mbits/sec,0,1.99
MBytes,32.5,Mbits/sec,0,2.18
MBytes,25.2,Mbits/sec,0,2.34
MBytes,31.5,Mbits/sec,0,2.39
MBytes,37.8,Mbits/sec,0,2.41
MBytes,39.8,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,40.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,32.5,Mbits/sec,0,2.56
MBytes,21.0,Mbits/sec,0,2.56
MBytes,31.5,Mbits/sec,0,2.56
MBytes,25.2,Mbits/sec,0,2.56
MBytes,26.2,Mbits/sec,0,2.56
MBytes,33.6,Mbits/sec,0,2.56
MBytes,37.7,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
MBytes,43.0,Mbits/sec,0,2.56
MBytes,41.9,Mbits/sec,0,2.56
