-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,48722
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,48724
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,1.02,MBytes,8.53,Mbits/sec
[,5],1.00-2.00,sec,731,KBytes,5.99,Mbits/sec
[,5],2.00-3.00,sec,977,KBytes,8.00,Mbits/sec
[,5],3.00-4.00,sec,1.46,MBytes,12.3,Mbits/sec
[,5],4.00-5.00,sec,1.53,MBytes,12.8,Mbits/sec
[,5],5.00-6.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],6.00-7.00,sec,1.41,MBytes,11.8,Mbits/sec
[,5],7.00-8.00,sec,1.41,MBytes,11.9,Mbits/sec
[,5],8.00-9.00,sec,1.48,MBytes,12.4,Mbits/sec
[,5],9.00-10.00,sec,1.41,MBytes,11.8,Mbits/sec
[,5],10.00-11.00,sec,1.36,MBytes,11.4,Mbits/sec
[,5],11.00-12.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],12.00-13.00,sec,1.45,MBytes,12.2,Mbits/sec
[,5],13.00-14.00,sec,1.39,MBytes,11.6,Mbits/sec
[,5],14.00-15.00,sec,1.37,MBytes,11.5,Mbits/sec
[,5],15.00-16.00,sec,1.40,MBytes,11.8,Mbits/sec
[,5],16.00-17.00,sec,1.39,MBytes,11.7,Mbits/sec
[,5],17.00-18.00,sec,1.35,MBytes,11.3,Mbits/sec
[,5],18.00-19.00,sec,1.35,MBytes,11.3,Mbits/sec
[,5],19.00-20.00,sec,1.42,MBytes,11.9,Mbits/sec
[,5],20.00-21.00,sec,1.40,MBytes,11.8,Mbits/sec
[,5],21.00-22.00,sec,1.39,MBytes,11.7,Mbits/sec
[,5],22.00-23.00,sec,1.34,MBytes,11.2,Mbits/sec
[,5],23.00-24.00,sec,1.38,MBytes,11.6,Mbits/sec
[,5],24.00-25.00,sec,1.35,MBytes,11.3,Mbits/sec
[,5],25.00-26.00,sec,1.36,MBytes,11.4,Mbits/sec
[,5],26.00-27.00,sec,1.39,MBytes,11.6,Mbits/sec
[,5],27.00-28.00,sec,1.37,MBytes,11.5,Mbits/sec
[,5],28.00-29.00,sec,1.46,MBytes,12.2,Mbits/sec
[,5],29.00-30.00,sec,1.36,MBytes,11.4,Mbits/sec
[,5],30.00-31.00,sec,1.38,MBytes,11.6,Mbits/sec
[,5],31.00-32.00,sec,1.48,MBytes,12.4,Mbits/sec
[,5],32.00-33.00,sec,1.32,MBytes,11.0,Mbits/sec
[,5],33.00-34.00,sec,1.35,MBytes,11.3,Mbits/sec
[,5],34.00-35.00,sec,1.55,MBytes,13.0,Mbits/sec
[,5],35.00-36.00,sec,1.38,MBytes,11.6,Mbits/sec
[,5],36.00-37.00,sec,1.45,MBytes,12.2,Mbits/sec
[,5],37.00-38.00,sec,1.54,MBytes,12.9,Mbits/sec
[,5],38.00-39.00,sec,1.52,MBytes,12.7,Mbits/sec
[,5],39.00-40.00,sec,1.53,MBytes,12.9,Mbits/sec
[,5],40.00-41.00,sec,1.48,MBytes,12.4,Mbits/sec
[,5],41.00-42.00,sec,1.44,MBytes,12.1,Mbits/sec
[,5],42.00-43.00,sec,1.53,MBytes,12.8,Mbits/sec
[,5],43.00-44.00,sec,1.52,MBytes,12.8,Mbits/sec
[,5],44.00-45.00,sec,1.50,MBytes,12.6,Mbits/sec
[,5],45.00-46.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],46.00-47.00,sec,1.50,MBytes,12.6,Mbits/sec
[,5],47.00-48.00,sec,1.51,MBytes,12.6,Mbits/sec
[,5],48.00-49.00,sec,1.55,MBytes,13.0,Mbits/sec
[,5],49.00-50.00,sec,1.63,MBytes,13.7,Mbits/sec
[,5],50.00-51.00,sec,1.57,MBytes,13.1,Mbits/sec
[,5],51.00-52.00,sec,1.51,MBytes,12.7,Mbits/sec
[,5],52.00-53.00,sec,1.54,MBytes,12.9,Mbits/sec
[,5],53.00-54.00,sec,1.58,MBytes,13.3,Mbits/sec
[,5],54.00-55.00,sec,1.54,MBytes,12.9,Mbits/sec
[,5],55.00-56.00,sec,1.53,MBytes,12.8,Mbits/sec
[,5],56.00-57.00,sec,1.55,MBytes,13.0,Mbits/sec
[,5],57.00-58.00,sec,1.53,MBytes,12.9,Mbits/sec
[,5],58.00-59.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],59.00-60.00,sec,1.48,MBytes,12.4,Mbits/sec
[,5],60.00-61.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],61.00-62.00,sec,1.57,MBytes,13.2,Mbits/sec
[,5],62.00-63.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],63.00-64.00,sec,1.52,MBytes,12.7,Mbits/sec
[,5],64.00-65.00,sec,1.59,MBytes,13.3,Mbits/sec
[,5],65.00-66.00,sec,1.52,MBytes,12.7,Mbits/sec
[,5],66.00-67.00,sec,1.43,MBytes,12.0,Mbits/sec
[,5],67.00-68.00,sec,1.40,MBytes,11.7,Mbits/sec
[,5],68.00-69.00,sec,1.52,MBytes,12.8,Mbits/sec
[,5],69.00-70.00,sec,1.45,MBytes,12.2,Mbits/sec
[,5],70.00-71.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],71.00-72.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],72.00-73.00,sec,1.45,MBytes,12.2,Mbits/sec
[,5],73.00-74.00,sec,1.47,MBytes,12.3,Mbits/sec
[,5],74.00-75.00,sec,1.54,MBytes,12.9,Mbits/sec
[,5],75.00-76.00,sec,1.50,MBytes,12.5,Mbits/sec
[,5],76.00-77.00,sec,1.48,MBytes,12.4,Mbits/sec
[,5],77.00-78.00,sec,1.50,MBytes,12.6,Mbits/sec
[,5],78.00-79.00,sec,1.41,MBytes,11.8,Mbits/sec
[,5],79.00-80.00,sec,1.49,MBytes,12.5,Mbits/sec
[,5],80.00-81.00,sec,1.53,MBytes,12.8,Mbits/sec
[,5],81.00-82.00,sec,1.37,MBytes,11.5,Mbits/sec
[,5],82.00-83.00,sec,1.37,MBytes,11.5,Mbits/sec
