Interval,Transfer,Bitrate,Retr,Cwnd
36008,connected,to,10.45.0.14,port
KBytes,5.19,Mbits/sec,0,72.4
KBytes,8.34,Mbits/sec,0,118
MBytes,13.6,Mbits/sec,0,196
MBytes,10.5,Mbits/sec,0,253
MBytes,11.5,Mbits/sec,0,317
MBytes,22.0,Mbits/sec,0,438
MBytes,30.4,Mbits/sec,0,603
MBytes,35.7,Mbits/sec,0,803
MBytes,17.8,Mbits/sec,0,910
MBytes,8.39,Mbits/sec,114,662
MBytes,10.5,Mbits/sec,0,665
Bytes,0.00,bits/sec,0,665
Bytes,0.00,bits/sec,0,665
Bytes,0.00,bits/sec,0,665
Bytes,0.00,bits/sec,0,665
KBytes,3.15,Mbits/sec,1,707
KBytes,2.10,Mbits/sec,245,495
MBytes,10.5,Mbits/sec,0,531
KBytes,6.29,Mbits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,1,1.32
KBytes,4.19,Mbits/sec,283,421
KBytes,7.34,Mbits/sec,0,454
KBytes,4.19,Mbits/sec,0,504
KBytes,4.19,Mbits/sec,0,546
KBytes,5.24,Mbits/sec,32,520
MBytes,8.39,Mbits/sec,0,416
MBytes,17.8,Mbits/sec,0,459
MBytes,28.3,Mbits/sec,0,480
MBytes,34.6,Mbits/sec,0,491
MBytes,10.5,Mbits/sec,0,495
Bytes,0.00,bits/sec,1,38.2
Bytes,0.00,bits/sec,0,38.2
Bytes,0.00,bits/sec,42,407
KBytes,6.29,Mbits/sec,9,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
Bytes,0.00,bits/sec,0,365
MBytes,18.9,Mbits/sec,1,661
MBytes,39.8,Mbits/sec,0,904
MBytes,44.0,Mbits/sec,0,1.12
MBytes,40.9,Mbits/sec,0,1.36
MBytes,38.8,Mbits/sec,0,1.60
MBytes,39.8,Mbits/sec,0,1.84
MBytes,38.8,Mbits/sec,0,2.07
MBytes,8.39,Mbits/sec,0,2.12
Bytes,0.00,bits/sec,1,1.32
Bytes,0.00,bits/sec,1,1.32
Bytes,0.00,bits/sec,0,1.32
Bytes,0.00,bits/sec,0,1.32
Bytes,0.00,bits/sec,1,1.32
MBytes,9.44,Mbits/sec,747,904
Bytes,0.00,bits/sec,0,904
Bytes,0.00,bits/sec,0,904
Bytes,0.00,bits/sec,0,904
Bytes,0.00,bits/sec,0,904
Bytes,0.00,bits/sec,0,904
Bytes,0.00,bits/sec,1,1.32
MBytes,8.39,Mbits/sec,305,1.05
Bytes,0.00,bits/sec,0,1.05
Bytes,0.00,bits/sec,0,1.05
Bytes,0.00,bits/sec,0,1.08
MBytes,11.5,Mbits/sec,150,800
KBytes,1.05,Mbits/sec,149,588
Bytes,0.00,bits/sec,123,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,0,588
Bytes,0.00,bits/sec,1,1.32
MBytes,43.0,Mbits/sec,0,969
MBytes,39.8,Mbits/sec,0,1.19
MBytes,38.8,Mbits/sec,0,1.42
MBytes,39.8,Mbits/sec,0,1.66
MBytes,38.8,Mbits/sec,0,1.89
MBytes,39.8,Mbits/sec,0,2.13
MBytes,12.6,Mbits/sec,0,2.20
Bytes,0.00,bits/sec,1,1.32
Bytes,0.00,bits/sec,0,1.32
KBytes,2.10,Mbits/sec,1,2.22
MBytes,13.6,Mbits/sec,0,2.31
MBytes,8.39,Mbits/sec,25,417
KBytes,2.10,Mbits/sec,323,428
Bytes,0.00,bits/sec,12,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,0,430
Bytes,0.00,bits/sec,1,1.32
KBytes,3.15,Mbits/sec,84,363
MBytes,12.6,Mbits/sec,0,727
Bytes,0.00,bits/sec,0,727
Bytes,0.00,bits/sec,0,727
Bytes,0.00,bits/sec,0,727
KBytes,3.15,Mbits/sec,350,533
Bytes,0.00,bits/sec,0,533
Bytes,0.00,bits/sec,0,533
Bytes,0.00,bits/sec,0,533
MBytes,8.39,Mbits/sec,0,538
Bytes,0.00,bits/sec,0,549
Bytes,0.00,bits/sec,0,549
Bytes,0.00,bits/sec,0,567
KBytes,2.10,Mbits/sec,0,715
Bytes,0.00,bits/sec,0,715
Bytes,0.00,bits/sec,0,715
Bytes,0.00,bits/sec,0,715
KBytes,7.34,Mbits/sec,168,168
Bytes,0.00,bits/sec,0,168
MBytes,7.85,Mbits/sec,3173,sender
MBytes,7.60,Mbits/sec,receiver,
