-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,43700
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,43702
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,895,KBytes,7.33,Mbits/sec
[,5],1.00-2.00,sec,1.05,MBytes,8.84,Mbits/sec
[,5],2.00-3.00,sec,981,KBytes,8.03,Mbits/sec
[,5],3.00-4.00,sec,858,KBytes,7.03,Mbits/sec
[,5],4.00-5.00,sec,631,KBytes,5.17,Mbits/sec
[,5],5.00-6.00,sec,337,KBytes,2.76,Mbits/sec
[,5],6.00-7.00,sec,584,KBytes,4.79,Mbits/sec
[,5],7.00-8.00,sec,455,KBytes,3.73,Mbits/sec
[,5],8.00-9.00,sec,540,KBytes,4.42,Mbits/sec
[,5],9.00-10.00,sec,617,KBytes,5.06,Mbits/sec
[,5],10.00-11.00,sec,706,KBytes,5.78,Mbits/sec
[,5],11.00-12.00,sec,861,KBytes,7.05,Mbits/sec
[,5],12.00-13.00,sec,906,KBytes,7.42,Mbits/sec
[,5],13.00-14.00,sec,908,KBytes,7.44,Mbits/sec
[,5],14.00-15.00,sec,870,KBytes,7.13,Mbits/sec
[,5],15.00-16.00,sec,918,KBytes,7.52,Mbits/sec
[,5],16.00-17.00,sec,970,KBytes,7.95,Mbits/sec
[,5],17.00-18.00,sec,983,KBytes,8.06,Mbits/sec
[,5],18.00-19.00,sec,968,KBytes,7.93,Mbits/sec
[,5],19.00-20.00,sec,1.02,MBytes,8.58,Mbits/sec
[,5],20.00-21.00,sec,1.01,MBytes,8.50,Mbits/sec
[,5],21.00-22.00,sec,1.02,MBytes,8.55,Mbits/sec
[,5],22.00-23.00,sec,1.00,MBytes,8.40,Mbits/sec
[,5],23.00-24.00,sec,972,KBytes,7.96,Mbits/sec
[,5],24.00-25.00,sec,937,KBytes,7.68,Mbits/sec
[,5],25.00-26.00,sec,932,KBytes,7.64,Mbits/sec
[,5],26.00-27.00,sec,966,KBytes,7.92,Mbits/sec
[,5],27.00-28.00,sec,919,KBytes,7.53,Mbits/sec
[,5],28.00-29.00,sec,979,KBytes,8.02,Mbits/sec
[,5],29.00-30.00,sec,982,KBytes,8.04,Mbits/sec
[,5],30.00-31.00,sec,983,KBytes,8.06,Mbits/sec
[,5],31.00-32.00,sec,916,KBytes,7.51,Mbits/sec
[,5],32.00-33.00,sec,907,KBytes,7.43,Mbits/sec
[,5],33.00-34.00,sec,915,KBytes,7.50,Mbits/sec
[,5],34.00-35.00,sec,902,KBytes,7.39,Mbits/sec
[,5],35.00-36.00,sec,1.00,MBytes,8.39,Mbits/sec
[,5],36.00-37.00,sec,577,KBytes,4.72,Mbits/sec
[,5],37.00-38.00,sec,868,KBytes,7.11,Mbits/sec
[,5],38.00-39.00,sec,802,KBytes,6.57,Mbits/sec
[,5],39.00-40.00,sec,606,KBytes,4.96,Mbits/sec
[,5],40.00-41.00,sec,790,KBytes,6.47,Mbits/sec
[,5],41.00-42.00,sec,895,KBytes,7.33,Mbits/sec
[,5],42.00-43.00,sec,885,KBytes,7.25,Mbits/sec
[,5],43.00-44.00,sec,871,KBytes,7.14,Mbits/sec
[,5],44.00-45.00,sec,845,KBytes,6.92,Mbits/sec
[,5],45.00-46.00,sec,866,KBytes,7.10,Mbits/sec
[,5],46.00-47.00,sec,869,KBytes,7.12,Mbits/sec
[,5],47.00-48.00,sec,864,KBytes,7.07,Mbits/sec
[,5],48.00-49.00,sec,848,KBytes,6.94,Mbits/sec
