-----------------------------------------------------------
Server,listening,on,5201
-----------------------------------------------------------
Accepted,connection,from,"10.45.0.14,",port,45518
[,5],local,10.45.0.1,port,5201,connected,to,10.45.0.14,port,45520
[,ID],Interval,Transfer,Bitrate
[,5],0.00-1.00,sec,462,KBytes,3.79,Mbits/sec
[,5],1.00-2.00,sec,428,KBytes,3.50,Mbits/sec
[,5],2.00-3.00,sec,309,KBytes,2.53,Mbits/sec
[,5],3.00-4.00,sec,496,KBytes,4.07,Mbits/sec
[,5],4.00-5.00,sec,428,KBytes,3.50,Mbits/sec
[,5],5.00-6.00,sec,532,KBytes,4.36,Mbits/sec
[,5],6.00-7.00,sec,645,KBytes,5.28,Mbits/sec
[,5],7.00-8.00,sec,710,KBytes,5.81,Mbits/sec
[,5],8.00-9.00,sec,645,KBytes,5.28,Mbits/sec
[,5],9.00-10.00,sec,811,KBytes,6.64,Mbits/sec
[,5],10.00-11.00,sec,871,KBytes,7.14,Mbits/sec
[,5],11.00-12.00,sec,586,KBytes,4.80,Mbits/sec
[,5],12.00-13.00,sec,803,KBytes,6.58,Mbits/sec
[,5],13.00-14.00,sec,910,KBytes,7.45,Mbits/sec
[,5],14.00-15.00,sec,912,KBytes,7.47,Mbits/sec
[,5],15.00-16.00,sec,899,KBytes,7.37,Mbits/sec
[,5],16.00-17.00,sec,935,KBytes,7.66,Mbits/sec
[,5],17.00-18.00,sec,950,KBytes,7.79,Mbits/sec
[,5],18.00-19.00,sec,583,KBytes,4.78,Mbits/sec
[,5],19.00-20.00,sec,577,KBytes,4.72,Mbits/sec
[,5],20.00-21.00,sec,681,KBytes,5.58,Mbits/sec
[,5],21.00-22.00,sec,782,KBytes,6.41,Mbits/sec
[,5],22.00-23.00,sec,666,KBytes,5.46,Mbits/sec
[,5],23.00-24.00,sec,663,KBytes,5.44,Mbits/sec
[,5],24.00-25.00,sec,958,KBytes,7.85,Mbits/sec
[,5],25.00-26.00,sec,819,KBytes,6.71,Mbits/sec
[,5],26.00-27.00,sec,1019,KBytes,8.35,Mbits/sec
[,5],27.00-28.00,sec,999,KBytes,8.19,Mbits/sec
[,5],28.00-29.00,sec,836,KBytes,6.85,Mbits/sec
[,5],29.00-30.00,sec,419,KBytes,3.43,Mbits/sec
[,5],30.00-31.00,sec,898,KBytes,7.35,Mbits/sec
[,5],31.00-32.00,sec,1.05,MBytes,8.83,Mbits/sec
[,5],32.00-33.00,sec,900,KBytes,7.38,Mbits/sec
[,5],33.00-34.00,sec,537,KBytes,4.40,Mbits/sec
[,5],34.00-35.00,sec,1.05,MBytes,8.77,Mbits/sec
[,5],35.00-36.00,sec,1.01,MBytes,8.51,Mbits/sec
[,5],36.00-37.00,sec,1.04,MBytes,8.69,Mbits/sec
[,5],37.00-38.00,sec,1.05,MBytes,8.79,Mbits/sec
[,5],38.00-39.00,sec,965,KBytes,7.90,Mbits/sec
[,5],39.00-40.00,sec,773,KBytes,6.33,Mbits/sec
[,5],40.00-41.00,sec,700,KBytes,5.74,Mbits/sec
[,5],41.00-42.00,sec,708,KBytes,5.80,Mbits/sec
[,5],42.00-43.00,sec,540,KBytes,4.42,Mbits/sec
[,5],43.00-44.00,sec,817,KBytes,6.70,Mbits/sec
[,5],44.00-45.00,sec,696,KBytes,5.70,Mbits/sec
[,5],45.00-46.00,sec,450,KBytes,3.69,Mbits/sec
[,5],46.00-47.00,sec,498,KBytes,4.08,Mbits/sec
[,5],47.00-48.00,sec,653,KBytes,5.35,Mbits/sec
[,5],48.00-49.00,sec,1018,KBytes,8.34,Mbits/sec
[,5],49.00-50.00,sec,1.02,MBytes,8.53,Mbits/sec
[,5],50.00-51.00,sec,981,KBytes,8.03,Mbits/sec
[,5],51.00-52.00,sec,929,KBytes,7.61,Mbits/sec
[,5],52.00-53.00,sec,1002,KBytes,8.21,Mbits/sec
[,5],53.00-54.00,sec,1002,KBytes,8.21,Mbits/sec
[,5],54.00-55.00,sec,871,KBytes,7.14,Mbits/sec
[,5],55.00-56.00,sec,692,KBytes,5.67,Mbits/sec
[,5],56.00-57.00,sec,1006,KBytes,8.24,Mbits/sec
[,5],57.00-58.00,sec,1002,KBytes,8.21,Mbits/sec
[,5],58.00-59.00,sec,920,KBytes,7.54,Mbits/sec
[,5],59.00-60.00,sec,918,KBytes,7.52,Mbits/sec
[,5],60.00-61.00,sec,998,KBytes,8.17,Mbits/sec
[,5],61.00-62.00,sec,1004,KBytes,8.23,Mbits/sec
[,5],62.00-63.00,sec,910,KBytes,7.45,Mbits/sec
[,5],63.00-64.00,sec,832,KBytes,6.82,Mbits/sec
[,5],64.00-65.00,sec,946,KBytes,7.75,Mbits/sec
[,5],65.00-66.00,sec,804,KBytes,6.59,Mbits/sec
[,5],66.00-67.00,sec,371,KBytes,3.04,Mbits/sec
[,5],67.00-68.00,sec,881,KBytes,7.21,Mbits/sec
[,5],68.00-69.00,sec,596,KBytes,4.89,Mbits/sec
[,5],69.00-70.00,sec,562,KBytes,4.60,Mbits/sec
[,5],70.00-71.00,sec,553,KBytes,4.53,Mbits/sec
[,5],71.00-72.00,sec,675,KBytes,5.53,Mbits/sec
[,5],72.00-73.00,sec,500,KBytes,4.10,Mbits/sec
[,5],73.00-74.00,sec,839,KBytes,6.87,Mbits/sec
[,5],74.00-75.00,sec,500,KBytes,4.10,Mbits/sec
[,5],75.00-76.00,sec,492,KBytes,4.03,Mbits/sec
[,5],76.00-77.00,sec,155,KBytes,1.27,Mbits/sec
[,5],77.00-78.00,sec,521,KBytes,4.27,Mbits/sec
[,5],78.00-79.00,sec,613,KBytes,5.03,Mbits/sec
[,5],79.00-80.00,sec,490,KBytes,4.01,Mbits/sec
[,5],80.00-81.00,sec,412,KBytes,3.38,Mbits/sec
[,5],81.00-82.00,sec,579,KBytes,4.74,Mbits/sec
[,5],82.00-83.00,sec,578,KBytes,4.73,Mbits/sec
[,5],83.00-84.00,sec,586,KBytes,4.80,Mbits/sec
[,5],84.00-85.00,sec,413,KBytes,3.39,Mbits/sec
[,5],85.00-86.00,sec,492,KBytes,4.03,Mbits/sec
[,5],86.00-87.00,sec,490,KBytes,4.01,Mbits/sec
[,5],87.00-88.00,sec,642,KBytes,5.26,Mbits/sec
[,5],88.00-89.00,sec,288,KBytes,2.36,Mbits/sec
[,5],89.00-90.00,sec,449,KBytes,3.68,Mbits/sec
[,5],90.00-91.00,sec,361,KBytes,2.95,Mbits/sec
[,5],91.00-92.00,sec,407,KBytes,3.33,Mbits/sec
[,5],92.00-93.00,sec,541,KBytes,4.43,Mbits/sec
[,5],93.00-94.00,sec,398,KBytes,3.26,Mbits/sec
[,5],94.00-95.00,sec,405,KBytes,3.32,Mbits/sec
[,5],95.00-96.00,sec,417,KBytes,3.42,Mbits/sec
[,5],96.00-97.00,sec,387,KBytes,3.17,Mbits/sec
[,5],97.00-98.00,sec,459,KBytes,3.76,Mbits/sec
[,5],98.00-99.00,sec,478,KBytes,3.91,Mbits/sec
[,5],99.00-100.00,sec,594,KBytes,4.86,Mbits/sec
[,5],100.00-101.00,sec,958,KBytes,7.85,Mbits/sec
[,5],101.00-102.00,sec,860,KBytes,7.04,Mbits/sec
[,5],102.00-103.00,sec,811,KBytes,6.64,Mbits/sec
[,5],103.00-104.00,sec,794,KBytes,6.50,Mbits/sec
[,5],104.00-105.00,sec,737,KBytes,6.04,Mbits/sec
[,5],105.00-106.00,sec,773,KBytes,6.33,Mbits/sec
[,5],106.00-107.00,sec,737,KBytes,6.04,Mbits/sec
[,5],107.00-108.00,sec,753,KBytes,6.17,Mbits/sec
[,5],108.00-109.00,sec,665,KBytes,5.45,Mbits/sec
[,5],109.00-110.00,sec,463,KBytes,3.80,Mbits/sec
[,5],110.00-111.00,sec,584,KBytes,4.79,Mbits/sec
[,5],111.00-112.00,sec,692,KBytes,5.67,Mbits/sec
[,5],112.00-113.00,sec,609,KBytes,4.99,Mbits/sec
[,5],113.00-114.00,sec,850,KBytes,6.97,Mbits/sec
[,5],114.00-115.00,sec,1.04,MBytes,8.74,Mbits/sec
[,5],115.00-116.00,sec,1.09,MBytes,9.11,Mbits/sec
[,5],116.00-117.00,sec,1.09,MBytes,9.18,Mbits/sec
[,5],117.00-118.00,sec,1.01,MBytes,8.50,Mbits/sec
[,5],118.00-119.00,sec,1.01,MBytes,8.48,Mbits/sec
[,5],119.00-120.00,sec,1006,KBytes,8.24,Mbits/sec
[,5],120.00-120.46,sec,457,KBytes,8.22,Mbits/sec
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[,ID],Interval,Transfer,Bitrate
[,5],0.00-120.46,sec,84.9,MBytes,5.91,Mbits/sec,receiver
